Ref_base,Ref_roll
MXG_106515201,STELLA_7313835041
MXG_106515278,STELLA_7313829573
MXG_106515308,STELLA_7313784837
MXG_106515339,STELLA_7313808884
MXG_106515361,STELLA_7313790393
MXG_106515495,STELLA_7313796597
MXG_106515530,STELLA_7313817486
MXG_106515531,STELLA_7313817369
MXG_106515532,STELLA_7313817408
MXG_106515533,STELLA_7313817350
MXG_106515534,STELLA_7313817352
MXG_106515535,STELLA_7313817532
MXG_106515536,STELLA_7313817412
MXG_106515537,STELLA_7313817337
MXG_106515538,STELLA_7313817349
MXG_106515539,STELLA_7313817387
MXG_106515540,STELLA_7313817394
MXG_106515541,STELLA_7313817521
MXG_106515567,STELLA_7313817579
MXG_106515568,STELLA_7313817563
MXG_106515569,STELLA_7313817578
MXG_106515570,STELLA_7313817650
MXG_106515571,STELLA_7313817666
MXG_106515572,STELLA_7313817580
MXG_106515573,STELLA_7313817564
MXG_106515574,STELLA_7313817648
MXG_106515575,STELLA_7313817576
MXG_106515622,STELLA_7313820482
MXG_106515815,STELLA_7313790371
MXG_106515934,STELLA_7313805022
MXG_106515935,STELLA_7313805278
MXG_106515936,STELLA_7313805121
MXG_106515937,STELLA_7313805234
MXG_106515938,STELLA_7313874485
MXG_106515939,STELLA_7313802869
MXG_106515940,STELLA_7313805127
MXG_106515941,STELLA_7313805134
MXG_106515942,STELLA_7313805466
MXG_106515944,STELLA_7313805069
MXG_106515945,STELLA_7313805078
MXG_106515947,STELLA_7313805143
MXG_106515948,STELLA_7313805035
MXG_106515949,STELLA_7313805042
MXG_106515967,STELLA_7313805691
MXG_106515968,STELLA_7313805289
MXG_106515969,STELLA_7313805303
MXG_106515970,STELLA_7313805588
MXG_106515973,STELLA_7313805587
MXG_106515974,STELLA_7313805721
MXG_106515975,STELLA_7313805537
MXG_106515976,STELLA_7313805589
MXG_106516069,STELLA_7313820730
MXG_106516099,STELLA_7313826213
MXG_106516112,STELLA_7313829453
MXG_106516113,STELLA_7313829618
MXG_106516153,STELLA_7313832159
MXG_106516155,STELLA_7313832224
MXG_106516156,STELLA_7313832119
MXG_106516157,STELLA_7313832161
MXG_106516158,STELLA_7313832130
MXG_106516159,STELLA_7313832211
MXG_106516160,STELLA_7313832428
MXG_106516161,STELLA_7313832378
MXG_106516162,STELLA_7313832373
MXG_106516163,STELLA_7313832345
MXG_106516164,STELLA_7313832470
MXG_106516165,STELLA_7313832358
MXG_106516166,STELLA_7313832429
MXG_106516167,STELLA_7313832372
MXG_106516168,STELLA_7313832307
MXG_106516169,STELLA_7313832511
MXG_106516170,STELLA_7313874610
MXG_106516171,STELLA_7313832590
MXG_106516172,STELLA_7313832527
MXG_106516174,STELLA_7313832595
MXG_106516175,STELLA_7313832605
MXG_106516176,STELLA_7313832525
MXG_106516177,STELLA_7313832526
MXG_106516178,STELLA_7313832528
MXG_106516179,STELLA_7313874608
MXG_106516180,STELLA_7313778229
MXG_106516181,STELLA_7313778319
MXG_106516182,STELLA_7313778210
MXG_106516183,STELLA_7313778164
MXG_106516184,STELLA_7313778166
MXG_106516202,STELLA_7313790357
MXG_106516203,STELLA_7313790109
MXG_106516204,STELLA_7313790106
MXG_106516205,STELLA_7313790198
MXG_106516206,STELLA_7313790174
MXG_106516207,STELLA_7313790166
MXG_106516208,STELLA_7313790086
MXG_106516209,STELLA_7313790085
MXG_106516210,STELLA_7313790372
MXG_106516211,STELLA_7313790352
MXG_106516212,STELLA_7313790350
MXG_106516213,STELLA_7313790366
MXG_106516214,STELLA_7313790326
MXG_106516215,STELLA_7313790338
MXG_106516216,STELLA_7313790240
MXG_106516217,STELLA_7313790200
MXG_106516218,STELLA_7313790329
MXG_106516219,STELLA_7313790169
MXG_106516220,STELLA_7313781849
MXG_106516221,STELLA_7313781851
MXG_106516255,STELLA_7313784347
MXG_106516256,STELLA_7313784256
MXG_106516352,STELLA_7313796590
MXG_106516353,STELLA_7313796596
MXG_106518394,STELLA_7313781164
MXG_106518397,STELLA_7313778887
MXG_106518399,STELLA_7313778902
MXG_106518400,STELLA_7313874397
MXG_106518473,STELLA_7313784624
MXG_106518773,STELLA_7313829534
MXG_106518774,STELLA_7313829483
MXG_106518803,STELLA_7313784811
MXG_106518833,STELLA_7313784910
MXG_106518848,STELLA_7313784993
MXG_106518863,STELLA_7313790108
MXG_106518876,STELLA_7313790323
MXG_106518877,STELLA_7313790361
MXG_106519092,STELLA_7313805786
MXG_106519111,STELLA_7313826155
MXG_106519123,STELLA_7313826010
MXG_106519131,STELLA_7313826373
MXG_106519520,STELLA_7313817086
MXG_106519545,STELLA_7313817243
MXG_106519547,STELLA_7313817193
MXG_106519549,STELLA_7313817169
MXG_106519552,STELLA_7313817273
MXG_106519553,STELLA_7313817302
MXG_106519555,STELLA_7313817348
MXG_106520007,STELLA_7313808438
MXG_106520079,STELLA_7313805279
MXG_106520081,STELLA_7313805744
MXG_106520116,STELLA_7313826144
MXG_106520117,STELLA_7313826112
MXG_106520118,STELLA_7313826095
MXG_106520129,STELLA_7313826574
MXG_106520130,STELLA_7313826323
MXG_106520131,STELLA_7313826377
MXG_106520132,STELLA_7313826363
MXG_106520135,STELLA_7313835670
MXG_106520136,STELLA_7313826366
MXG_106520172,STELLA_7313817911
MXG_106520173,STELLA_7313817898
MXG_106520174,STELLA_7313817941
MXG_106520175,STELLA_7313820077
MXG_106520176,STELLA_7313817945
MXG_106520177,STELLA_7313817993
MXG_106520178,STELLA_7313817952
MXG_106520179,STELLA_7313817934
MXG_106520180,STELLA_7313820218
MXG_106520239,STELLA_7313778611
MXG_106520260,STELLA_7313781563
MXG_106520391,STELLA_7313796387
MXG_106520392,STELLA_7313796494
MXG_106520393,STELLA_7313796330
MXG_106520394,STELLA_7313796362
MXG_106520511,STELLA_7313817050
MXG_106520513,STELLA_7313817052
MXG_106520782,STELLA_7313784825
MXG_106520785,STELLA_7313784749
MXG_106520786,STELLA_7313784640
MXG_106520787,STELLA_7313808143
MXG_106520788,STELLA_7313784705
MXG_106520789,STELLA_7313784851
MXG_106520791,STELLA_7313784592
MXG_106520792,STELLA_7313874405
MXG_106520793,STELLA_7313784601
MXG_106520794,STELLA_7313784588
MXG_106520795,STELLA_7313784591
MXG_106520977,STELLA_7313809002
MXG_106521395,STELLA_7313805417
MXG_106521453,STELLA_7313826575
MXG_106521663,STELLA_7313793452
MXG_106521675,STELLA_7313793974
MXG_106521676,STELLA_7313796080
MXG_106521692,STELLA_7313796260
MXG_106521765,STELLA_7313799320
MXG_106521771,STELLA_7313808332
MXG_106521772,STELLA_7313808331
MXG_106521789,STELLA_7313808158
MXG_106521968,STELLA_7313829647
MXG_106521995,STELLA_7313832581
MXG_106522024,STELLA_7313775232
MXG_106522037,STELLA_7313775204
MXG_106522046,STELLA_7313778090
MXG_106522194,STELLA_7313799573
MXG_106522196,STELLA_7313799728
MXG_106522198,STELLA_7313799746
MXG_106522217,STELLA_7313809005
MXG_106523688,STELLA_7313817963
MXG_106523700,STELLA_7313832480
MXG_106523703,STELLA_7313832482
MXG_106523706,STELLA_7313832359
MXG_106524179,STELLA_7313874614
MXG_106524180,STELLA_7313835468
MXG_106524181,STELLA_7313835425
MXG_106524183,STELLA_7313835511
MXG_106524184,STELLA_7313835433
MXG_106524185,STELLA_7313835463
MXG_106524200,STELLA_7313775397
MXG_106524263,STELLA_7313784927
MXG_106524264,STELLA_7313784945
MXG_106524644,STELLA_7313775063
MXG_106524675,STELLA_7313775111
MXG_106525049,STELLA_7313835456
MXG_106525050,STELLA_7313829571
MXG_106525051,STELLA_7313829376
MXG_106530406,STELLA_7313829490
MXG_106530407,STELLA_7313829297
MXG_106530408,STELLA_7313829389
MXG_106530409,STELLA_7313829284
MXG_106530410,STELLA_7313829012
MXG_106530411,STELLA_7313829068
MXG_106530412,STELLA_7313826995
MXG_106530413,STELLA_7313829013
MXG_106530414,STELLA_7313829050
MXG_106530415,STELLA_7313829191
MXG_106530416,STELLA_7313829166
MXG_106530417,STELLA_7313829697
MXG_106530418,STELLA_7313829677
MXG_106530419,STELLA_7313829760
MXG_106530420,STELLA_7313829619
MXG_106530421,STELLA_7313829634
MXG_106530422,STELLA_7313829659
MXG_106531144,STELLA_7313739373
MXG_106531145,STELLA_7313739374
MXG_106531146,STELLA_7313739375
MXG_106533832,STELLA_7313817200
MXG_106533967,STELLA_7313830008
MXG_106533968,STELLA_7313829873
MXG_106533970,STELLA_7313832453
MXG_106533971,STELLA_7313832524
MXG_106534010,STELLA_7313775192
MXG_106534166,STELLA_7313874480
MXG_106534231,STELLA_7313805231
MXG_106534237,STELLA_7313805207
MXG_106534239,STELLA_7313805310
MXG_106534317,STELLA_7313826516
MXG_106534589,STELLA_7313790825
MXG_106534591,STELLA_7313790720
MXG_106534639,STELLA_7313808384
MXG_106534640,STELLA_7313808480
MXG_106534690,STELLA_7313805017
MXG_106534722,STELLA_7313820910
MXG_106534724,STELLA_7313820893
MXG_106534727,STELLA_7313820843
MXG_106534773,STELLA_7313826941
MXG_106534774,STELLA_7313826222
MXG_106534776,STELLA_7313826322
MXG_106534866,STELLA_7313778802
MXG_106534867,STELLA_7313778823
MXG_106537162,STELLA_7313781704
MXG_106537633,STELLA_7313793252
MXG_106537634,STELLA_7313793164
MXG_106537635,STELLA_7313793216
MXG_106537637,STELLA_7313793132
MXG_106537638,STELLA_7313793130
MXG_106537639,STELLA_7313793066
MXG_106537640,STELLA_7313790988
MXG_106537641,STELLA_7313790983
MXG_106537642,STELLA_7313790985
MXG_106537643,STELLA_7313793025
MXG_106537644,STELLA_7313791000
MXG_106537645,STELLA_7313793028
MXG_106537646,STELLA_7313793027
MXG_106537647,STELLA_7313790941
MXG_106537648,STELLA_7313790992
MXG_106537649,STELLA_7313793067
MXG_106537651,STELLA_7313793283
MXG_106537652,STELLA_7313793285
MXG_106537653,STELLA_7313793286
MXG_106537654,STELLA_7313793562
MXG_106537668,STELLA_7313793381
MXG_106537669,STELLA_7313793293
MXG_106537670,STELLA_7313799924
MXG_106537671,STELLA_7313802179
MXG_106537672,STELLA_7313799887
MXG_106538009,STELLA_7313781988
MXG_106538012,STELLA_7313781689
MXG_106538510,STELLA_7313874447
MXG_106538717,STELLA_7313874548
MXG_106539050,STELLA_7313808401
MXG_106539051,STELLA_7313808383
MXG_106539052,STELLA_7313808426
MXG_106539053,STELLA_7313808421
MXG_106539125,STELLA_7313817103
MXG_106539126,STELLA_7313817051
MXG_106539129,STELLA_7313817028
MXG_106539131,STELLA_7313817262
MXG_106539218,STELLA_7313829589
MXG_106539228,STELLA_7313829277
MXG_106539229,STELLA_7313829095
MXG_106539233,STELLA_7313829721
MXG_106539237,STELLA_7313874568
MXG_106539245,STELLA_7313835699
MXG_106539433,STELLA_7313805467
MXG_106539453,STELLA_7313739211
MXG_106539454,STELLA_7313739212
MXG_106539455,STELLA_7313739213
MXG_106539597,STELLA_7313817179
MXG_106539678,STELLA_7313835575
MXG_106539729,STELLA_7313775398
MXG_106539744,STELLA_7313784799
MXG_106539747,STELLA_7313784804
MXG_106539875,STELLA_7313799930
MXG_106539982,STELLA_7313817388
MXG_106540269,STELLA_7313829912
MXG_106540272,STELLA_7313832212
MXG_106540273,STELLA_7313832253
MXG_106540410,STELLA_7313802900
MXG_106540693,STELLA_7313835706
MXG_106540694,STELLA_7313829886
MXG_106540695,STELLA_7313832118
MXG_106540696,STELLA_7313829954
MXG_106540697,STELLA_7313829875
MXG_106540698,STELLA_7313829850
MXG_106540699,STELLA_7313829898
MXG_106540904,STELLA_7313805212
MXG_106540907,STELLA_7313805048
MXG_106541231,STELLA_7313784417
MXG_106541232,STELLA_7313784322
MXG_106541235,STELLA_7313784338
MXG_106541242,STELLA_7313784421
MXG_106541246,STELLA_7313784571
MXG_106541247,STELLA_7313784495
MXG_106541248,STELLA_7313784673
MXG_106545128,STELLA_7313772774
MXG_106553632,STELLA_7313784152
MXG_106553638,STELLA_7313784248
MXG_106553770,STELLA_7313796374
MXG_106554109,STELLA_7313793391
MXG_106554112,STELLA_7313793463
MXG_106554114,STELLA_7313793573
MXG_106554115,STELLA_7313793574
MXG_106554116,STELLA_7313793660
MXG_106554140,STELLA_7313796054
MXG_106554143,STELLA_7313796239
MXG_106554144,STELLA_7313794002
MXG_106554145,STELLA_7313796106
MXG_106554147,STELLA_7313796055
MXG_106554168,STELLA_7313790799
MXG_106554170,STELLA_7313790853
MXG_106554171,STELLA_7313790957
MXG_106554172,STELLA_7313790826
MXG_106554173,STELLA_7313790833
MXG_106554174,STELLA_7313790849
MXG_106554175,STELLA_7313790928
MXG_106554176,STELLA_7313790828
MXG_106554177,STELLA_7313790829
MXG_106554178,STELLA_7313790822
MXG_106554179,STELLA_7313790831
MXG_106554180,STELLA_7313790509
MXG_106554181,STELLA_7313790450
MXG_106554182,STELLA_7313790446
MXG_106554183,STELLA_7313790443
MXG_106554184,STELLA_7313790382
MXG_106554185,STELLA_7313817529
MXG_106554193,STELLA_7313790716
MXG_106554194,STELLA_7313790609
MXG_106554195,STELLA_7313790616
MXG_106554196,STELLA_7313790510
MXG_106554276,STELLA_7313808993
MXG_106554382,STELLA_7313826185
MXG_106554384,STELLA_7313739336
MXG_106554385,STELLA_7313739337
MXG_106554386,STELLA_7313739338
MXG_106554413,STELLA_7313832456
MXG_106554414,STELLA_7313832504
MXG_106554415,STELLA_7313832515
MXG_106554416,STELLA_7313832454
MXG_106554417,STELLA_7313832481
MXG_106554418,STELLA_7313832427
MXG_106554419,STELLA_7313829931
MXG_106554436,STELLA_7313832166
MXG_106554437,STELLA_7313835717
MXG_106554438,STELLA_7313832109
MXG_106554439,STELLA_7313832039
MXG_106554440,STELLA_7313778963
MXG_106554441,STELLA_7313778567
MXG_106554604,STELLA_7313826234
MXG_106554744,STELLA_7313808974
MXG_106554825,STELLA_7313835209
MXG_106556264,STELLA_7313775264
MXG_106556354,STELLA_7313790800
MXG_106556495,STELLA_7313805153
MXG_106556496,STELLA_7313805062
MXG_106556804,STELLA_7313796450
MXG_106556905,STELLA_7313817207
MXG_106556914,STELLA_7313817123
MXG_106557470,STELLA_7313820644
MXG_106557791,STELLA_7313805198
MXG_106558314,STELLA_7313817992
MXG_106558320,STELLA_7313820571
MXG_106558432,STELLA_7313874320
MXG_106558468,STELLA_7313775002
MXG_106558657,STELLA_7313826543
MXG_106558689,STELLA_7313805827
MXG_106558690,STELLA_7313808115
MXG_106558826,STELLA_7313778065
MXG_106558828,STELLA_7313874356
MXG_106559027,STELLA_7313805133
MXG_106559041,STELLA_7313802650
MXG_106559043,STELLA_7313802396
MXG_106559047,STELLA_7313802477
MXG_106559055,STELLA_7313796807
MXG_106559056,STELLA_7313796746
MXG_106559057,STELLA_7313796780
MXG_106559059,STELLA_7313796826
MXG_106559060,STELLA_7313799004
MXG_106559063,STELLA_7313796977
MXG_106559065,STELLA_7313799126
MXG_106559068,STELLA_7313796925
MXG_106559071,STELLA_7313796413
MXG_106559084,STELLA_7313796733
MXG_106559085,STELLA_7313796738
MXG_106559086,STELLA_7313796669
MXG_106559087,STELLA_7313796670
MXG_106559251,STELLA_7313835353
MXG_106559265,STELLA_7313835564
MXG_106559414,STELLA_7313793294
MXG_106559468,STELLA_7313799987
MXG_106559875,STELLA_7313790498
MXG_106559898,STELLA_7314168923
MXG_106560063,STELLA_7313796649
MXG_106560324,STELLA_7313790201
MXG_106560335,STELLA_7314168956
MXG_106560657,STELLA_7313820354
MXG_106560671,STELLA_7313820330
MXG_106560682,STELLA_7313835230
MXG_106560684,STELLA_7313835159
MXG_106561160,STELLA_7313835687
MXG_106561162,STELLA_7313829409
MXG_106562123,STELLA_7313781975
MXG_106562411,STELLA_7313835004
MXG_106562505,STELLA_7313784903
MXG_106562890,STELLA_7313832861
MXG_106562942,STELLA_7313775699
MXG_106562943,STELLA_7313778094
MXG_106562944,STELLA_7313775278
MXG_106562945,STELLA_7313775479
MXG_106562946,STELLA_7313775317
MXG_106562947,STELLA_7313775418
MXG_106562950,STELLA_7313775373
MXG_106562951,STELLA_7313775571
MXG_106562952,STELLA_7313778178
MXG_106562953,STELLA_7313775456
MXG_106562954,STELLA_7313775339
MXG_106563529,STELLA_7313739300
MXG_106563530,STELLA_7313739301
MXG_106563531,STELLA_7313739302
MXG_106567893,STELLA_7313793765
MXG_106567894,STELLA_7313793612
MXG_106567895,STELLA_7313793639
MXG_106567896,STELLA_7313793603
MXG_106567897,STELLA_7313793646
MXG_106567898,STELLA_7313793661
MXG_106567899,STELLA_7313793761
MXG_106567900,STELLA_7313802295
MXG_106567901,STELLA_7313802206
MXG_106567902,STELLA_7313802210
MXG_106567903,STELLA_7313802865
MXG_106567904,STELLA_7313802301
MXG_106567905,STELLA_7313796975
MXG_106567906,STELLA_7313796916
MXG_106567907,STELLA_7313797000
MXG_106567908,STELLA_7313799046
MXG_106567909,STELLA_7313796971
MXG_106567910,STELLA_7313799113
MXG_106567911,STELLA_7313874471
MXG_106567912,STELLA_7313796996
MXG_106567913,STELLA_7313874467
MXG_106567914,STELLA_7313797005
MXG_106567915,STELLA_7313799163
MXG_106567916,STELLA_7313796688
MXG_106567917,STELLA_7313796692
MXG_106567918,STELLA_7313796786
MXG_106567919,STELLA_7313796708
MXG_106567920,STELLA_7313796831
MXG_106567921,STELLA_7313796906
MXG_106567922,STELLA_7313796884
MXG_106567923,STELLA_7313796924
MXG_106567924,STELLA_7313796905
MXG_106567925,STELLA_7313796851
MXG_106567926,STELLA_7313796816
MXG_106567927,STELLA_7313796481
MXG_106567928,STELLA_7313796645
MXG_106567929,STELLA_7313796867
MXG_106567930,STELLA_7313796835
MXG_106567931,STELLA_7313796650
MXG_106567932,STELLA_7313796728
MXG_106567933,STELLA_7313796671
MXG_106567934,STELLA_7313796620
MXG_106567935,STELLA_7313796634
MXG_106567936,STELLA_7313796775
MXG_106567937,STELLA_7313796624
MXG_106567938,STELLA_7313796379
MXG_106567939,STELLA_7313796508
MXG_106567940,STELLA_7313796370
MXG_106567941,STELLA_7313796552
MXG_106567942,STELLA_7313796586
MXG_106567943,STELLA_7313796429
MXG_106567944,STELLA_7313796423
MXG_106567945,STELLA_7313796516
MXG_106567946,STELLA_7313796390
MXG_106567947,STELLA_7313796407
MXG_106567948,STELLA_7313826150
MXG_106567949,STELLA_7313799407
MXG_106567950,STELLA_7313799657
MXG_106567951,STELLA_7313799568
MXG_106567952,STELLA_7313799675
MXG_106569388,STELLA_7313817494
MXG_106569389,STELLA_7313817526
MXG_106569404,STELLA_7313826401
MXG_106569405,STELLA_7313826361
MXG_106569406,STELLA_7313826316
MXG_106569407,STELLA_7313826346
MXG_106570316,STELLA_7313808222
MXG_106570557,STELLA_7313775666
MXG_106570931,STELLA_7313778435
MXG_106571021,STELLA_7313790353
MXG_106571032,STELLA_7313784983
MXG_106571080,STELLA_7313781687
MXG_106571081,STELLA_7313781611
MXG_106571170,STELLA_7313799005
MXG_106571175,STELLA_7313796913
MXG_106571177,STELLA_7313799003
MXG_106571178,STELLA_7313796966
MXG_106571309,STELLA_7313820508
MXG_106571553,STELLA_7313793097
MXG_106571554,STELLA_7313793193
MXG_106572196,STELLA_7313817245
MXG_106572239,STELLA_7313835348
MXG_106572290,STELLA_7313835680
MXG_106572335,STELLA_7313784782
MXG_106572336,STELLA_7313784792
MXG_106572343,STELLA_7313790235
MXG_106572344,STELLA_7313790304
MXG_106573635,STELLA_7314168886
MXG_106574334,STELLA_7313817087
MXG_106574875,STELLA_7313832991
MXG_106574877,STELLA_7313832596
MXG_106575332,STELLA_7313832467
MXG_106575335,STELLA_7313832476
MXG_106576305,STELLA_7313784709
MXG_106576307,STELLA_7313808084
MXG_106576312,STELLA_7313784677
MXG_106576422,STELLA_7313799492
MXG_106576435,STELLA_7313799370
MXG_106576436,STELLA_7313799282
MXG_106576935,STELLA_7313817379
MXG_106577347,STELLA_7313808305
MXG_106577348,STELLA_7313808240
MXG_106577355,STELLA_7313808878
MXG_106577356,STELLA_7313808806
MXG_106577635,STELLA_7313784627
MXG_106577655,STELLA_7313784354
MXG_106579125,STELLA_7313802967
MXG_106579127,STELLA_7313802870
MXG_106579293,STELLA_7313835128
MXG_106579294,STELLA_7313835145
MXG_106579295,STELLA_7313835140
MXG_106579309,STELLA_7313781618
MXG_106579342,STELLA_7313775093
MXG_106579428,STELLA_7313796288
MXG_106579446,STELLA_7313796200
MXG_106579448,STELLA_7313796017
MXG_106579451,STELLA_7313790919
MXG_106581333,STELLA_7313793237
MXG_106581417,STELLA_7313805625
MXG_106581442,STELLA_7313805030
MXG_106581582,STELLA_7313739441
MXG_106581583,STELLA_7313739442
MXG_106581764,STELLA_7313793979
MXG_106581819,STELLA_7313808385
MXG_106581820,STELLA_7313808376
MXG_106581900,STELLA_7313817275
MXG_106582290,STELLA_7313802127
MXG_106582292,STELLA_7313802135
MXG_106582293,STELLA_7313802971
MXG_106582297,STELLA_7313802128
MXG_106582381,STELLA_7313817784
MXG_106582413,STELLA_7313817880
MXG_106582415,STELLA_7313820718
